download_count,project
387075,"pyobjc-framework-colorsync"
386817,"flask-swagger"
386749,"ptvsd"
386646,"cbor"
385772,"pyobjc-framework-scriptingbridge"
385273,"sqlglotrs"
385189,"pytrends"
385189,"python-barcode"
385139,"pysqlite3-binary"
384913,"pyobjc-framework-securityfoundation"
384820,"pyobjc-framework-securityinterface"
384637,"pyobjc-framework-applescriptobjc"
384620,"pyrate-limiter"
384522,"opentelemetry-instrumentation-elasticsearch"
384490,"pyobjc-framework-corelocation"
384418,"pyexcel-io"
383944,"blackduck"
383942,"astronomer-providers"
383815,"pyobjc-framework-localauthentication"
383809,"forex-python"
383765,"pyobjc-framework-social"
383570,"pyobjc-framework-opendirectory"
383501,"darkdetect"
383105,"pyobjc-framework-cryptotokenkit"
383089,"pyobjc-framework-gameplaykit"
383072,"pyobjc-framework-vision"
383029,"pyobjc-framework-iosurface"
383027,"opentelemetry-test-utils"
382919,"pyobjc-framework-modelio"
382902,"pyobjc-framework-contacts"
382870,"nbdime"
382850,"pyobjc-framework-safariservices"
382842,"pyobjc-framework-mediatoolbox"
382835,"pyobjc-framework-networkextension"
382830,"pyobjc-framework-spritekit"
382825,"pyobjc-framework-photos"
382664,"pyobjc-framework-calendarstore"
382530,"pyobjc-framework-inputmethodkit"
382474,"azure-cli-nspkg"
382321,"pyobjc-framework-businesschat"
382247,"llama-index-multi-modal-llms-openai"
382005,"pyobjc-framework-collaboration"
381992,"pyobjc-framework-storekit"
381926,"vertica-python"
381908,"pyobjc-framework-gamekit"
381842,"pyobjc-framework-mapkit"
381837,"pyobjc-framework-imagecapturecore"
381791,"yellowbrick"
381764,"pyobjc-framework-ituneslibrary"
381759,"pyobjc-framework-scenekit"
381746,"pyobjc-framework-gamecontroller"
381706,"pyobjc-framework-mediaplayer"
381694,"pyobjc-framework-photosui"
381693,"apache-airflow-providers-openlineage"
381671,"correctionlib"
381550,"pyobjc-framework-videotoolbox"
381535,"pyobjc-framework-gamecenter"
381531,"pyobjc-framework-contactsui"
381502,"pyobjc-framework-usernotifications"
381494,"pyobjc-framework-cloudkit"
381346,"pyobjc-framework-intents"
381310,"pyobjc-framework-medialibrary"
381297,"pyobjc-framework-corespotlight"
381256,"pyobjc-framework-externalaccessory"
381254,"textract"
381234,"pyobjc-framework-mediaaccessibility"
381222,"llama-index-program-openai"
380919,"sphinx-book-theme"
380782,"pyobjc-framework-videosubscriberaccount"
380694,"pyobjc-framework-adsupport"
380435,"llama-index-indices-managed-llama-cloud"
380417,"django-admin-rangefilter"
379890,"frida"
379323,"httpx-sse"
379254,"tzwhere"
378806,"flake8-plugin-utils"
378563,"pytest-flake8"
378292,"aiosmtplib"
378029,"fredapi"
377556,"mdx-truly-sane-lists"
377305,"opentelemetry-instrumentation-pymysql"
377071,"python-logstash"
376741,"pyogrio"
376459,"llama-index-legacy"
376383,"osc-lib"
376207,"textfsm"
375883,"import-linter"
375805,"gotrue"
375656,"fiscalyear"
375275,"signxml"
375156,"orbax"
374704,"google-cloud-dns"
374636,"llama-index-question-gen-openai"
374319,"plotly-express"
374239,"hurry-filesize"
374108,"seqeval"
373106,"postgrest"
372871,"qdrant-client"
372780,"trafaret"
372570,"django-guardian"
372383,"supafunc"
371997,"gnupg"
371926,"opentelemetry-exporter-gcp-trace"
371883,"llama-index-cli"
371858,"llama-index-readers-llama-parse"
371767,"opencc"
371550,"aws-cdk-core"
371341,"jsmin"
370619,"google-python-cloud-debugger"
370538,"dagster-webserver"
370437,"aws-embedded-metrics"
370419,"asteval"
370350,"pykmip"
370080,"tgcrypto"
368667,"django-ratelimit"
368581,"python-openstackclient"
367771,"azureml-inference-server-http"
367440,"breadability"
365105,"tensorflow-gcs-config"
364690,"asciitree"
364589,"pytest-pythonpath"
364238,"pydrive"
364199,"thriftpy2"
363655,"torch-fidelity"
363164,"dbus-fast"
363163,"django-coverage-plugin"
363118,"pydicom"
363114,"django-treebeard"
362973,"opencensus-ext-threading"
362676,"storage3"
362355,"oauth2"
362210,"langid"
362187,"mapbox-earcut"
361816,"inference-schema"
361784,"yapsy"
361313,"python-cinderclient"
361201,"acme"
361178,"suds"
360950,"python-interface"
360782,"xmlrunner"
360765,"pyngrok"
360758,"autoray"
360649,"sodapy"
360410,"nptyping"
360374,"cloudinary"
359755,"gputil"
359739,"flake8-bandit"
359396,"python-frontmatter"
359333,"catkin-pkg"
359035,"darglint"
358225,"supabase"
357923,"aiolimiter"
357331,"icecream"
357279,"cma"
356596,"tqdm-multiprocess"
356048,"mypy-boto3-sso"
355935,"multiprocessing"
355874,"pythonping"
355873,"ordereddict"
355731,"plyfile"
354851,"android-backup"
354661,"ruptures"
354554,"isal"
354467,"airflow-exporter"
354371,"plaster-pastedeploy"
354223,"plaster"
354154,"tdda"
353494,"cantools"
353437,"types-boto"
353243,"sphinxcontrib-bibtex"
353211,"bibtexparser"
353204,"torchdata"
352820,"insightface"
352743,"tf-models-nightly"
352445,"huaweicloudsdkcore"
351986,"pygeos"
351985,"types-python-slugify"
351950,"opentelemetry-instrumentation-tortoiseorm"
351884,"customtkinter"
351737,"requests-ntlm3"
351729,"path-py"
351604,"e3nn"
351406,"opentelemetry-instrumentation-tornado"
350961,"aws-cdk-cx-api"
350773,"devtools"
350432,"opt-einsum-fx"
350216,"prefect-shell"
350151,"docxtpl"
349533,"keyrings-cryptfile"
349480,"azureml-contrib-services"
349236,"dvc"
349158,"pyfarmhash"
348882,"vtk"
348809,"sqlalchemy-json"
348062,"google-cloud-access-context-manager"
348060,"scikit-plot"
347677,"stdlib-list"
347089,"sqlalchemy-hana"
346928,"pyviz-comms"
346919,"mkdocs-git-revision-date-localized-plugin"
346914,"ceja"
346867,"flaml"
346442,"reverse-geocoder"
346422,"ipympl"
346404,"azure-schemaregistry-avroserializer"
346205,"python-gflags"
346027,"aws-kinesis-agg"
345944,"ffmpeg"
345625,"tflite-model-maker-nightly"
345352,"missingpy"
345261,"pytest-flask"
344837,"mammoth"
344582,"pyroute2"
344422,"pylatexenc"
344232,"cxxfilt"
344076,"rake-nltk"
343995,"testing-common-database"
343145,"types-tzlocal"
343126,"mypy-boto3-sns"
343118,"openvino"
342984,"gcloud"
342743,"mcap"
342019,"mitmproxy"
341917,"flake8-debugger"
341658,"sqlalchemy-migrate"
341625,"dlt"
341521,"kafka"
341413,"tika"
340795,"git-url-parse"
340665,"opentelemetry-exporter-jaeger-thrift"
340608,"pre-commit-hooks"
340312,"svg-path"
340262,"sphinx-gallery"
340152,"assertpy"
340080,"nvidia-ml-py3"
339978,"flaxmodels"
339710,"cmakelang"
339635,"micloud"
339414,"django-rest-swagger"
339346,"platformio"
339170,"langgraph"
338972,"praw"
338303,"appengine-python-standard"
338082,"domdf-python-tools"
337570,"arize-phoenix"
337491,"mkdocs-macros-plugin"
337456,"fastai"
337031,"azureml-designer-serving"
336882,"sqlalchemy-mate"
336731,"freetype-py"
336609,"prawcore"
336431,"aws-cdk-cloud-assembly-schema"
336342,"html-tag-names"
336324,"html-void-elements"
336119,"pycarlo"
336027,"pytest-postgresql"
335952,"matrix-client"
335938,"prefect-dbt"
335826,"pyhdb"
335554,"aws-cdk-region-info"
335402,"restfly"
335303,"pyglet"
334865,"pyomo"
334627,"python-etcd"
334111,"dvc-render"
334080,"pyside6"
333568,"pyvisa"
333424,"pgeocode"
332965,"namedlist"
332565,"onnxmltools"
332350,"shiboken6"
332242,"flake8-broken-line"
331599,"pip-system-certs"
331310,"make"
331200,"outlines"
331124,"jinja2-humanize-extension"
330854,"reprint"
330722,"aws-cdk-aws-iam"
329653,"pypinyin"
329343,"torchlibrosa"
328726,"jupyter-server-mathjax"
328554,"boilerpy3"
328468,"apache-airflow-providers-airbyte"
327681,"pysmi"
327626,"emmet-core"
327477,"pytest-clarity"
327213,"grpc-gateway-protoc-gen-openapiv2"
326947,"spglib"
326744,"azure-ml-component"
326660,"trafilatura"
326577,"google-cloud-ndb"
326467,"dns-lexicon"
326444,"commitizen"
326332,"apipkg"
326210,"prefect-snowflake"
325918,"visitor"
325733,"id"
325647,"tf2onnx"
325519,"snowflake-legacy"
325350,"vhacdx"
325300,"google-search-results"
324727,"pyre-extensions"
324488,"m2crypto"
324075,"pyside6-essentials"
324056,"django-heroku"
323594,"pybtex-docutils"
323289,"clvm-rs"
323120,"formencode"
323097,"mypy-boto3-elbv2"
322975,"acryl-datahub-airflow-plugin"
322771,"dotty-dict"
322529,"lime"
322388,"mlserver-mlflow"
321980,"pyfunceble"
321534,"deep-translator"
321499,"multiaddr"
321488,"pydomo"
321121,"reportportal-client"
320875,"pytest-freezegun"
320370,"pytest-snapshot"
320333,"xatlas"
320271,"transaction"
320269,"google-cloud-scheduler"
320255,"testing-postgresql"
320109,"types-appdirs"
320100,"typed-argument-parser"
319999,"percy-selenium"
319868,"fs-s3fs"
319841,"python-swiftclient"
319655,"pysnmp"
319548,"docker-py"
319461,"py-backwards"
319369,"pytest-nunit"
319366,"py-backwards-astunparse"
319302,"google-cloud-asset"
319273,"openvino-telemetry"
319193,"mcap-protobuf-support"
319064,"dbfread"
318947,"ipfshttpclient"
318571,"aiofile"
318030,"deepl"
317937,"pyscreenshot"
317918,"cloudwatch"
317554,"simple-gcp-object-downloader"
317545,"python3-xlib"
317495,"django-axes"
317344,"robotframework-pabot"
316997,"gorilla"
316614,"mypy-boto3-lakeformation"
316511,"crochet"
316215,"courlan"
315955,"types-aiobotocore-s3"
315842,"oslo-context"
315828,"target-hotglue"
315804,"submitit"
315434,"cli-helpers"
315406,"fastapi-pagination"
315247,"lifetimes"
315029,"camel-converter"
314944,"django-user-agents"
314781,"dag-factory"
314690,"aws-cdk-aws-s3"
314412,"easyocr"
314097,"cobble"
314039,"config"
313601,"flask-oauthlib"
313499,"ipaddr"
313481,"kr8s"
313271,"pyobjc-framework-imserviceplugin"
313214,"aws-cdk-aws-kms"
312933,"oslo-log"
312723,"aws-cdk-aws-ec2"
312444,"python-json-config"
312208,"opentelemetry-exporter-jaeger-proto-grpc"
312175,"codeguru-profiler-agent"
312167,"ibm-cos-sdk-core"
312064,"dagster-k8s"
311601,"vector"
311521,"django-localflavor"
311438,"transforms3d"
311212,"ibm-cos-sdk-s3transfer"
311200,"clickhouse-cityhash"
311168,"huaweicloudsdkdns"
310839,"mkdocs-monorepo-plugin"
310795,"dynet"
310571,"ibm-cos-sdk"
310508,"google-cloud-artifact-registry"
310032,"pytest-celery"
309614,"grequests"
309457,"flake8-tidy-imports"
309262,"pyspark-pandas"
309028,"sqlalchemy-trino"
308973,"language-tags"
308956,"pyenchant"
308415,"opentelemetry-instrumentation-falcon"
308204,"opentelemetry-propagator-ot-trace"
308068,"opencensus-ext-postgresql"
307885,"faust-cchardet"
307863,"rstcheck"
307609,"schedula"
307448,"zigpy-zigate"
307236,"braintree"
307153,"aws-cdk-aws-events"
307049,"aws-cdk-aws-cloudwatch"
307023,"opentelemetry-exporter-jaeger"
306839,"apache-airflow-providers-datadog"
306656,"python-on-whales"
306306,"djlint"
306273,"fido2"
306205,"formulas"
306112,"opentelemetry-propagator-jaeger"
305430,"screeninfo"
305411,"delighted"
305383,"pynose"
305046,"uszipcode"
305006,"sphinx-notfound-page"
304838,"heapdict"
304631,"ccard"
304611,"azure-messaging-webpubsubservice"
304575,"dataclass-wizard"
304492,"cmarkgfm"
304454,"pyobjc-framework-qtkit"
304236,"pure-pcapy3"
304210,"azure-mgmt-costmanagement"
304097,"h2o"
303819,"embreex"
303354,"python-redis-lock"
303240,"netmiko"
302922,"wiki-fetch"
302704,"undetected-chromedriver"
302403,"flask-oidc"
301950,"webexteamssdk"
301937,"pdqhash"
301754,"flufl-lock"
301724,"pyside6-addons"
301712,"pyinstaller-versionfile"
301406,"install-jdk"
301187,"holoviews"
301121,"respx"
300899,"easygui"
300540,"bravado"
300405,"check-manifest"
300116,"types-ipaddress"
300053,"presto-client"
299919,"opentelemetry-instrumentation-mysql"
299829,"aws-error-utils"
299670,"opencensus-ext-httplib"
299554,"aws-cdk-aws-logs"
299522,"cron-converter"
299509,"sqlite-utils"
298991,"pyshark"
298378,"gspread-formatting"
298202,"opentelemetry-instrumentation-mysqlclient"
297932,"bravado-core"
297842,"djangorestframework-api-key"
297710,"aws-cdk-aws-s3-assets"
297634,"aws-cdk-aws-lambda"
297519,"rembg"
297201,"python-schema-registry-client"
297188,"google-cloud-documentai"
296956,"fontawesomefree"
296470,"opentelemetry-instrumentation-confluent-kafka"
296126,"ansible-runner"
295947,"decopatch"
295510,"interegular"
295419,"cloudformation-cli"
294755,"csvw"
294672,"asyncio-throttle"
294399,"openlineage-airflow"
294310,"psycogreen"
294196,"sparkaid"
294145,"restructuredtext-lint"
293905,"django-tinymce"
293847,"flexparser"
293506,"sql-formatter"
293301,"schematics"
293289,"gin-config"
293240,"us"
293238,"pyqt6"
293191,"django-colorfield"
293149,"clldutils"
293007,"coreforecast"
292992,"pyspellchecker"
292844,"tabcmd"
292802,"opentelemetry-instrumentation-pyramid"
292798,"untokenize"
292492,"pyzbar"
291901,"opentelemetry-instrumentation-pymemcache"
291609,"mypy-boto3-eks"
291353,"pybacklogpy"
291265,"segments"
291076,"databricks-utils"
291065,"rdt"
291053,"environ"
291014,"email-reply-parser"
290868,"phonemizer"
290596,"plantuml-markdown"
290522,"keras-nightly"
290326,"bigquery-schema-generator"
290306,"paramiko-expect"
290277,"aws-cdk-aws-ssm"
290244,"ipcqueue"
290156,"zipfile38"
289824,"scrypt"
289695,"unstructured-inference"
289550,"flexcache"
289499,"elasticquery"
289405,"structlog-sentry"
289205,"embedchain"
289116,"webapp2"
288761,"async-property"
288231,"libify"
288116,"qpd"
288094,"adjusttext"
287895,"mailchecker"
287782,"mypy-boto3-cloudwatch"
287687,"acryl-sqlglot"
287556,"dlinfo"
287473,"python-subunit"
287394,"eli5"
287255,"cdifflib"
287052,"dagster-dbt"
286953,"logging"
286933,"sigmatools"
286883,"fastrlock"
286679,"aws-cdk-aws-ecr"
286635,"cheetah3"
286601,"username"
286540,"aws-cdk-aws-applicationautoscaling"
286389,"asammdf"
286286,"allure-behave"
285936,"cloudformation-cli-python-plugin"
285884,"cloudformation-cli-java-plugin"
285823,"sox"
285727,"cloudformation-cli-go-plugin"
285655,"mypy-boto3-logs"
285412,"syrupy"
285312,"django-tables2"
285139,"great-expectations-experimental"
284943,"torch-ema"
284884,"feedfinder2"
284876,"azure-cognitiveservices-vision-computervision"
284872,"distro-info"
284773,"empy"
284549,"hatch-requirements-txt"
284527,"pyicu"
284526,"pdbp"
284422,"pytest-factoryboy"
284381,"tabula-py"
284359,"pyannote-database"
284319,"pynetbox"
284170,"cloudformation-cli-typescript-plugin"
283747,"ip3country"
283697,"aws-cdk-aws-sqs"
283485,"stumpy"
283456,"javaobj-py3"
283436,"django-mysql"
283434,"slowapi"
283176,"jieba3k"
283133,"pybaselines"
282997,"opentelemetry-instrumentation-remoulade"
282929,"ntplib"
282818,"fancycompleter"
282416,"plotly-resampler"
282353,"apache-airflow-providers-jenkins"
282337,"types-maxminddb"
282285,"badx12"
281978,"aws-cdk-aws-ecr-assets"
281935,"django-modeltranslation"
281719,"pyjnius"
281358,"inquirerpy"
281164,"opentelemetry-instrumentation-aiopg"
281117,"psygnal"
281018,"pyzipcode"
280853,"certbot-dns-godaddy"
280667,"openapi-codec"
280619,"scrapbook"
280541,"segtok"
280351,"brickflows"
279660,"tabcompleter"
279652,"pymodbus"
279624,"opentelemetry-instrumentation-aio-pika"
279354,"img2pdf"
279328,"varint"
279213,"h3ronpy"
279144,"teamcity-messages"
279125,"pygal"
279089,"pfzy"
278864,"pentapy"
278273,"aws-cdk-aws-efs"
278265,"groq"
278250,"pymarshaler"
278226,"pdbpp"
278200,"flake8-simplify"
278118,"aws-cdk-aws-codeguruprofiler"
278086,"pyannote-core"
278076,"aws-cdk-aws-sns"
278066,"rank-bm25"
277977,"openseespy"
277205,"jarowinkler"
277163,"coralogix-logger"
277046,"flask-apispec"
276842,"crowdstrike-falconpy"
276673,"testresources"
276608,"pyvalid"
276265,"crontab"
276014,"webhelpers2"
276012,"openapi3"
275809,"isoweek"
275792,"currencyconverter"
275565,"requirements-detector"
275350,"boto3-stubs-lite"
275070,"routes"
275019,"mygeotab"
274707,"pymatting"
274432,"mysql-python"
274283,"scmrepo"
273903,"wmctrl"
273718,"hidapi"
273320,"aws-cdk-aws-autoscaling-common"
273293,"bleak"
272968,"realesrgan"
272937,"grandalf"
272896,"html5tagger"
272772,"versionfinder"
272466,"awslimitchecker"
272452,"tracerite"
272416,"openseespylinux"
272415,"pyyaml-include"
272054,"anyjson"
272024,"aws-cdk-aws-certificatemanager"
271990,"proxy-tools"
271823,"mock-alchemy"
271601,"pyqt6-qt6"
271364,"pytest-variables"
271192,"lupa"
270999,"json-encoder"
270988,"localstack-client"
270945,"pyro-ppl"
270923,"dotenv"
270803,"escapism"
270734,"mypy-boto3-servicecatalog"
270601,"mkdocs-techdocs-core"
270581,"apispec-webframeworks"
270179,"torch-runstats"
269855,"segno"
269831,"opentelemetry-instrumentation-cassandra"
269544,"serpent"
269312,"monkeytype"
269079,"pantsbuild-pants"
268993,"pytest-mypy"
268771,"pypd"
268491,"django-auditlog"
268397,"taskgroup"
268276,"tensorflow-gpu"
268274,"cryptocode"
268219,"nagisa"
267998,"chromedriver-autoinstaller"
267940,"pyftpdlib"
267800,"z3-solver"
267604,"effdet"
267308,"xdg"
267307,"pip-with-requires-python"
267067,"mobly"
267055,"pyannote-metrics"
267032,"docformatter"
266981,"json-stream"
266978,"flake8-commas"
266945,"proto-google-cloud-datastore-v1"
266707,"aws-cdk-aws-cloudformation"
266652,"pycnite"
266617,"layoutparser"
266253,"aws-cdk-custom-resources"
266227,"vadersentiment"
266094,"implicit"
265920,"pytest-parametrization"
265709,"dvc-data"
265680,"openshift"
265645,"equinox"
265349,"aws-cdk-aws-signer"
265107,"schemdraw"
265064,"python-mimeparse"
265053,"shopifyapi"
265035,"pysolr"
265020,"pygdbmi"
264897,"aiodataloader"
264801,"clickhouse-toolset"
264723,"aiosmtpd"
264420,"pylink-square"
264379,"python-socks"
264304,"aws-cdk-aws-route53"
264238,"langchainhub"
264160,"lm-format-enforcer"
264047,"rouge"
263881,"tsfresh"
263764,"pyspin"
263609,"asdf"
263608,"mailjet-rest"
263548,"flask-session2"
263545,"plux"
263497,"django-rest-passwordreset"
263422,"bitvector"
263414,"kmodes"
263373,"chalice"
263187,"aws-cdk-aws-elasticloadbalancingv2"
263086,"lazy-imports"
262852,"bugsnag"
262814,"pymediainfo"
262286,"pyxirr"
262206,"backports-strenum"
261911,"tsdownsample"
261817,"result"
261769,"pdm-backend"
261703,"pymeta3"
261684,"lomond"
261425,"sspilib"
261406,"flake8-variables-names"
261365,"feather-format"
261340,"argparse-dataclass"
261285,"elasticsearch-curator"
261209,"pytest-timestamper"
261142,"google-cloud-private-ca"
260872,"clearml"
260599,"pyreadline"
260553,"zake"
260379,"presidio-anonymizer"
260343,"prefect-gcp"
260159,"pytest-spark"
260137,"qds-sdk"
260041,"robotframework-robocop"
259877,"globus-sdk"
259854,"jupyter-latex-envs"
259774,"types-bleach"
259745,"aws-cdk-aws-codestarnotifications"
259705,"delocate"
259692,"sqlalchemy-cockroachdb"
259459,"vector-quantize-pytorch"
259170,"reedsolo"
259083,"localstack"
258990,"dbnd"
258839,"openai-whisper"
258676,"webassets"
258637,"pylibmc"
258335,"symengine"
258056,"pytorch"
257961,"pyvisa-py"
257891,"grafanalib"
257654,"mypy-boto3-ses"
257362,"django-log-request-id"
257297,"sphinx-sitemap"
257188,"gitlint"
257170,"asdf-transform-schemas"
257120,"asdf-standard"
257105,"promptflow"
257027,"pyaudio"
257007,"databind-json"
256945,"xmltojson"
256863,"pebble"
256502,"fortifyapi"
256250,"aws-opentelemetry-distro"
256140,"pyexcel"
255870,"aws-cdk-aws-secretsmanager"
255703,"sbvirtualdisplay"
255318,"faiss-gpu"
254658,"laspy"
254528,"tinybird-cli"
254505,"beaker"
254299,"ntc-templates"
254249,"pygam"
254135,"curl-cffi"
253928,"ncclient"
253692,"tinsel"
253618,"stackprinter"
253515,"sorl-thumbnail"
